DateTime,Wind Forecast EC00,Wind Forecast EC Latest,Solar Forecast EC00,Solar Forecast EC Latest,Cons Forecast EC00,Cons Forecast EC Latest,Reg. Update,UMM Planned,UMM Unplanned,Flow Update,Spot Price,Intraday Price VWAP
2022-06-27 00:00:00,296.27,287,0,0,11644,11558,-326,109.0,185,1,115,125.14
2022-06-27 01:00:00,305.25,320,0,0,11990,11308,89,304.0,399,0,118,132.49
2022-06-27 02:00:00,339.61,259,0,0,12219,11170,-198,18.0,355,0,120,111.48
2022-06-27 03:00:00,304.56,217,0,0,12415,11107,223,277.0,369,0,117,144.34
2022-06-27 04:00:00,289.69,200,0,0,12281,11249,10,64.0,465,1,119,168.82
2022-06-27 05:00:00,292.83,222,7,15,12086,11338,-52,81.0,351,1,117,161.29
2022-06-27 06:00:00,259.22,277,73,128,11337,11413,162,139.0,8,1,116,166.77
2022-06-27 07:00:00,247.12,291,236,359,11078,11756,-183,93.0,102,1,119,144.23
2022-06-27 08:00:00,256.15,264,498,607,10858,11417,183,334.0,347,0,118,140.52
2022-06-27 09:00:00,225.01,233,724,717,9677,11211,-32,2.0,190,0,115,120.43
2022-06-27 10:00:00,225.25,212,825,883,9155,10666,232,411.0,355,1,117,186.57
2022-06-27 11:00:00,253.91,221,949,1134,8966,9796,-319,325.0,100,0,116,83.94
2022-06-27 12:00:00,259.62,215,1142,1321,10172,8946,48,454.0,444,0,113,121.6
2022-06-27 13:00:00,310.08,231,1294,1429,10618,8310,-268,132.0,463,0,113,94.67
2022-06-27 14:00:00,411.2,401,1488,803,10890,7768,259,146.0,380,1,114,210.2
2022-06-27 15:00:00,458.12,493,1729,796,11642,7489,81,213.0,127,0,112,159.83
2022-06-27 16:00:00,562.87,984,1738,737,11969,8140,195,493.0,2,0,111,169.66
2022-06-27 17:00:00,726.78,1222,1471,680,12352,9765,-91,313.0,233,0,113,140.82
2022-06-27 18:00:00,826.06,975,1085,652,12413,10765,-33,344.0,460,0,110,131.04
2022-06-27 19:00:00,969.82,1055,666,506,11618,11691,-31,304.0,90,0,108,111.48
2022-06-27 20:00:00,1146.51,1214,281,231,11351,12439,-163,105.0,437,1,105,143.86
2022-06-27 21:00:00,1156.06,1098,48,38,11382,12959,263,118.0,400,0,108,144.91
2022-06-27 22:00:00,1181.05,1029,0,0,11385,12864,59,339.0,265,1,108,159.14
2022-06-27 23:00:00,1232.37,1138,0,0,11518,12597,-16,0.0,340,1,109,157.62
2022-06-28 00:00:00,1188.98,1183,0,0,11818,12191,63,240.0,13,1,111,153.77
2022-06-28 01:00:00,1291.73,1233,0,0,12092,11746,-67,94.0,203,1,108,147.88
2022-06-28 02:00:00,1486.26,1497,0,0,12653,11554,-301,9.0,416,0,109,88.51
2022-06-28 03:00:00,1394.02,1467,0,0,12911,11365,-120,449.0,244,0,106,101.48
2022-06-28 04:00:00,1318.74,1202,0,0,12864,11440,174,143.0,290,0,107,126.63
2022-06-28 05:00:00,1247.7,945,11,14,12463,11427,-191,423.0,368,1,105,138.2
2022-06-28 06:00:00,991.24,811,176,179,11280,11058,-5,284.0,100,1,108,149.82
2022-06-28 07:00:00,772.4,654,578,583,10698,10617,-321,326.0,38,1,111,118.8
2022-06-28 08:00:00,598.06,526,1099,1080,10543,10105,219,412.0,68,0,108,128.37
2022-06-28 09:00:00,467.33,409,1624,1581,8958,9190,-317,357.0,286,0,111,87.28
2022-06-28 10:00:00,367.15,365,2064,2032,8119,8089,204,342.0,280,0,109,133.27
2022-06-28 11:00:00,291.57,385,2347,2333,8062,7858,-337,69.0,3,1,109,112.55
2022-06-28 12:00:00,283.42,413,2489,2497,8669,7227,204,336.0,119,1,111,167.01
2022-06-28 13:00:00,288.42,403,2543,2541,9019,7064,60,479.0,339,0,111,119.33
2022-06-28 14:00:00,308.2,383,2520,1907,9286,9192,-100,356.0,127,0,109,129.08
2022-06-28 15:00:00,202.5,337,2256,1698,8668,9089,80,235.0,497,1,112,188.27
2022-06-28 16:00:00,133.76,279,1801,1460,9684,9650,-78,196.0,379,0,109,122.68
2022-06-28 17:00:00,92.13,246,1394,1231,10716,10948,-35,159.0,440,0,109,121.05
2022-06-28 18:00:00,85.35,234,996,926,10871,11485,56,104.0,179,1,108,154.59
2022-06-28 19:00:00,101.94,265,591,573,11045,12162,-121,466.0,113,1,108,141.77
2022-06-28 20:00:00,144.19,377,251,200,11106,12941,-310,391.0,328,0,109,87.84
2022-06-28 21:00:00,269.43,703,46,38,11185,13239,173,346.0,73,1,107,160.19
2022-06-28 22:00:00,520.58,1044,0,0,11301,13256,76,258.0,459,0,104,117.9
2022-06-28 23:00:00,928.68,1303,0,0,11338,13017,-268,116.0,182,1,104,121.34
2022-06-29 00:00:00,1916.25,1583,0,0,11643,12496,-38,131.0,221,0,103,110.47
2022-06-29 01:00:00,2184.8,1784,0,0,12193,11974,-262,307.0,122,0,102,83.62
2022-06-29 02:00:00,2457.89,2082,0,0,12569,11497,-209,226.0,240,1,101,129.49
2022-06-29 03:00:00,2525.13,2110,0,0,12838,11264,-219,108.0,209,1,100,126.23
2022-06-29 04:00:00,2595.93,1959,0,0,12741,11255,99,165.0,20,1,99,148.48
2022-06-29 05:00:00,2666.23,1631,16,14,11989,11295,278,35.0,468,1,98,185.84
2022-06-29 06:00:00,2488.9,1318,195,193,10763,11332,-6,380.0,219,0,98,117.88
2022-06-29 07:00:00,2322.56,1177,607,607,9835,11192,192,312.0,355,1,97,175.62
2022-06-29 08:00:00,2170.12,685,1115,1123,8966,11043,-129,337.0,316,0,96,116.81
2022-06-29 09:00:00,1712.62,452,1639,1592,7732,10016,-39,463.0,383,0,95,121.82
2022-06-29 10:00:00,1320.66,435,2085,1984,6790,8963,-141,338.0,153,1,92,138.08
2022-06-29 11:00:00,1006.0,446,2363,2264,6675,8537,252,94.0,336,0,95,135.43
2022-06-29 12:00:00,914.22,456,2492,2431,7831,8211,223,46.0,455,1,97,171.66
2022-06-29 13:00:00,857.53,482,2501,2462,8098,8170,-319,233.0,265,0,100,77.95
2022-06-29 14:00:00,838.34,628,2441,2132,8322,7794,69,240.0,435,1,98,160.26
2022-06-29 15:00:00,807.18,540,2284,1908,7929,7958,-50,356.0,445,1,101,161.54
2022-06-29 16:00:00,811.27,459,2014,1712,9207,8379,-225,418.0,226,1,100,134.12
2022-06-29 17:00:00,832.91,372,1629,1495,10427,9271,-211,430.0,137,0,103,92.95
2022-06-29 18:00:00,801.82,333,1187,1142,10901,10325,90,383.0,6,0,103,112.26
2022-06-29 19:00:00,804.05,332,726,713,11142,11104,62,438.0,24,1,105,151.56
2022-06-29 20:00:00,848.82,660,297,290,11158,12255,224,85.0,268,1,102,169.51
2022-06-29 21:00:00,845.1,761,52,58,11237,12849,10,189.0,147,0,100,106.35
2022-06-29 22:00:00,883.3,782,0,0,11352,12911,-21,104.0,347,0,101,111.59
2022-06-29 23:00:00,962.13,738,0,0,11383,12787,-100,93.0,320,0,99,104.05
2022-06-30 00:00:00,692.18,810,0,0,11682,12478,-143,297.0,261,0,102,98.47
2022-06-30 01:00:00,801.27,985,0,0,12251,11964,-73,63.0,496,1,105,150.76
2022-06-30 02:00:00,931.33,1088,0,0,12600,11117,255,425.0,8,1,104,163.37
2022-06-30 03:00:00,989.38,1268,0,0,12854,10932,-170,193.0,242,0,106,94.11
2022-06-30 04:00:00,1054.88,1224,0,0,12703,10961,-15,268.0,419,0,106,112.77
2022-06-30 05:00:00,1128.27,1178,15,16,11885,11177,-98,421.0,300,0,107,107.22
2022-06-30 06:00:00,1042.27,1004,191,196,10397,11224,-41,373.0,279,0,105,111.32
2022-06-30 07:00:00,982.97,793,591,590,9398,11145,116,157.0,339,0,105,124.8
2022-06-30 08:00:00,966.04,777,1064,1111,8397,10390,-252,61.0,331,1,106,133.43
2022-06-30 09:00:00,690.19,542,1525,1588,6909,9751,-204,230.0,265,0,107,100.54
2022-06-30 10:00:00,489.45,455,1911,1963,5829,8836,-37,55.0,376,1,105,155.35
2022-06-30 11:00:00,366.58,379,2144,2166,5632,9010,-139,280.0,487,1,105,150.59
2022-06-30 12:00:00,334.75,401,2126,2228,6806,8885,-4,134.0,183,0,108,113.51
2022-06-30 13:00:00,330.29,467,1925,2139,6930,9043,13,270.0,24,1,107,144.15
2022-06-30 14:00:00,347.42,451,1745,1863,7073,9311,34,97.0,143,1,106,150.28
2022-06-30 15:00:00,434.21,527,1629,1789,6584,9933,-89,312.0,468,1,103,149.51
2022-06-30 16:00:00,579.97,734,1442,1531,8228,10743,-211,181.0,274,1,102,130.95
2022-06-30 17:00:00,797.14,917,1086,1120,9840,13976,-69,210.0,289,1,100,147.01
2022-06-30 18:00:00,834.89,1001,692,692,10383,13877,-305,177.0,487,1,98,122.87
2022-06-30 19:00:00,935.78,1281,355,350,10748,13646,-148,496.0,152,1,98,130.79
2022-06-30 20:00:00,1096.84,1545,126,51,10843,13635,-159,108.0,466,1,99,138.37
2022-06-30 21:00:00,1292.6,1404,22,12,10911,13372,13,158.0,413,1,100,152.31
2022-06-30 22:00:00,1560.79,1596,0,0,10989,13290,36,492.0,118,0,98,105.35
2022-06-30 23:00:00,1861.91,1704,0,0,10916,13246,-152,75.0,135,0,95,91.02
2022-07-01 00:00:00,1913.79,1706,0,0,11086,12029,134,284.0,442,1,98,159.98
2022-07-01 01:00:00,2071.83,1946,0,0,11459,11321,-48,364.0,284,1,99,143.02
2022-07-01 02:00:00,2221.78,1801,0,0,11450,12101,99,22.0,98,1,102,153.58
2022-07-01 03:00:00,2257.87,1848,0,0,11770,11797,-319,362.0,407,0,101,82.65
2022-07-01 04:00:00,2280.78,1969,0,0,11311,11832,-78,140.0,273,1,100,144.01
2022-07-01 05:00:00,2288.82,2010,11,14,10321,11916,60,124.0,145,1,103,152.43
2022-07-01 06:00:00,2266.48,2029,119,125,8654,12302,134,123.0,497,0,105,133.81
2022-07-01 07:00:00,2253.39,1971,401,379,7101,13005,172,313.0,293,1,106,175.99
2022-07-01 08:00:00,2258.39,1989,832,742,5354,12581,-168,404.0,24,0,104,104.89
2022-07-01 09:00:00,2444.68,1989,1286,1174,4010,11807,241,322.0,22,0,103,141.8
2022-07-01 10:00:00,2643.63,1952,1724,1589,2848,10805,-286,312.0,317,0,106,106.87
2022-07-01 11:00:00,2845.86,1982,2083,1856,2836,9074,257,491.0,355,0,109,164.62
2022-07-01 12:00:00,2946.33,2102,2241,2044,3121,8878,-22,290.0,143,1,108,170.47
2022-07-01 13:00:00,3040.8,2114,2263,2122,3439,8577,27,172.0,202,0,105,130.68
2022-07-01 14:00:00,3126.19,2365,2222,2156,3568,6807,-267,393.0,425,1,108,145.45
2022-07-01 15:00:00,3174.61,2672,2117,2064,3752,6943,-321,225.0,264,0,109,92.6
2022-07-01 16:00:00,3210.16,2763,1927,1829,5069,7677,-175,26.0,420,1,108,152.19
2022-07-01 17:00:00,3227.0,2837,1614,1547,6341,7485,-334,239.0,397,0,107,88.27
2022-07-01 18:00:00,3016.57,2850,1204,1146,7814,9623,98,445.0,56,0,108,119.46
2022-07-01 19:00:00,2808.34,2648,736,675,9049,10603,75,426.0,160,1,107,157.47
2022-07-01 20:00:00,2607.9,2394,302,260,9892,11748,87,309.0,171,1,109,161.31
2022-07-01 21:00:00,2596.74,2202,51,44,10267,12379,-25,490.0,356,1,107,159.82
2022-07-01 22:00:00,2579.97,2141,0,0,10464,12732,-115,211.0,387,1,106,153.55
2022-07-01 23:00:00,2551.33,2098,0,0,10517,12796,246,374.0,351,0,105,143.01
2022-07-02 00:00:00,2649.03,2016,0,0,10845,12481,181,437.0,238,0,102,130.6
2022-07-02 01:00:00,2724.92,2112,0,0,11303,11952,-305,86.0,397,0,101,87.58
2022-07-02 02:00:00,2813.0,2209,0,0,11846,10972,-151,77.0,188,0,99,96.89
2022-07-02 03:00:00,2725.25,2212,0,0,12041,10843,-243,331.0,8,1,102,121.97
2022-07-02 04:00:00,2649.94,2323,0,0,11576,10622,-64,482.0,215,0,104,107.13
2022-07-02 05:00:00,2580.17,2389,9,10,10910,10251,148,51.0,182,0,105,120.71
2022-07-02 06:00:00,2490.8,2292,168,172,10029,9479,-175,158.0,6,0,108,94.87
2022-07-02 07:00:00,2408.52,2028,572,576,8776,8233,23,410.0,372,1,105,156.19
2022-07-02 08:00:00,2334.99,1515,1099,1047,7225,6772,169,75.0,370,0,102,132.95
2022-07-02 09:00:00,2304.05,1381,1601,1565,7100,5511,285,399.0,458,0,103,150.17
2022-07-02 10:00:00,2285.25,1378,2006,2027,6356,4212,267,254.0,153,1,104,178.17
2022-07-02 11:00:00,2277.37,1540,2138,2261,6306,4587,87,275.0,44,0,106,115.42
2022-07-02 12:00:00,2230.71,1752,2004,2156,5325,4546,122,390.0,42,0,106,115.77
2022-07-02 13:00:00,2192.08,1658,1840,1844,5695,4348,-153,105.0,101,1,108,140.67
2022-07-02 14:00:00,2159.99,1451,1711,1604,5698,6104,133,49.0,313,1,108,173.02
2022-07-02 15:00:00,1783.51,1175,1589,1554,4845,6320,191,18.0,14,0,111,134.9
2022-07-02 16:00:00,1430.24,880,1405,1378,6044,7241,223,169.0,162,1,114,182.8
2022-07-02 17:00:00,1119.59,674,1171,1125,7236,7822,-256,455.0,216,1,117,142.41
2022-07-02 18:00:00,827.49,484,882,892,8668,8796,165,203.0,442,1,115,180.38
2022-07-02 19:00:00,627.02,405,544,621,10026,9995,117,91.0,30,0,113,122.06
2022-07-02 20:00:00,510.12,496,243,177,10801,11119,148,409.0,378,1,114,174.29
2022-07-02 21:00:00,555.95,435,47,34,11038,11606,30,463.0,464,1,115,168.08
2022-07-02 22:00:00,630.04,593,0,0,11174,11971,77,165.0,403,0,118,133.71
2022-07-02 23:00:00,728.45,746,0,0,11495,11671,76,496.0,433,0,117,132.42
2022-07-03 00:00:00,730.23,758,0,0,11959,11356,-344,33.0,153,1,114,119.96
2022-07-03 01:00:00,945.22,803,0,0,12488,10901,271,266.0,302,0,111,142.68
2022-07-03 02:00:00,1232.06,969,0,0,13111,10568,85,459.0,43,1,113,156.09
2022-07-03 03:00:00,1183.73,944,0,0,13006,10477,-111,202.0,249,0,116,113.02
2022-07-03 04:00:00,1156.65,772,0,0,12748,10271,-345,111.0,162,0,119,86.91
2022-07-03 05:00:00,1157.41,661,13,13,12190,9893,-187,210.0,434,1,117,152.75
2022-07-03 06:00:00,1086.14,705,156,157,11185,8998,-206,222.0,337,1,120,149.86
2022-07-03 07:00:00,1028.37,799,488,488,10353,7652,39,171.0,447,1,119,168.54
2022-07-03 08:00:00,982.78,680,921,1022,9121,6359,-254,424.0,418,1,117,140.03
2022-07-03 09:00:00,931.44,684,1385,1478,7279,5134,-268,57.0,74,0,117,91.21
2022-07-03 10:00:00,890.41,794,1782,1830,6616,3931,-134,429.0,483,1,117,154.83
2022-07-03 11:00:00,865.15,924,2015,2091,6337,3494,140,9.0,124,1,115,161.73
2022-07-03 12:00:00,914.34,919,2125,2255,8347,3275,-204,304.0,71,0,115,90.32
2022-07-03 13:00:00,978.94,925,2180,2304,8509,2837,274,26.0,162,1,117,175.78
2022-07-03 14:00:00,1057.68,1005,2163,1935,8905,4041,256,73.0,315,0,114,143.8
2022-07-03 15:00:00,1088.42,1142,2079,1826,10278,4116,-181,154.0,451,1,112,144.63
2022-07-03 16:00:00,1116.56,1207,1926,1674,11114,5283,-304,320.0,247,1,112,124.08
2022-07-03 17:00:00,1141.64,1225,1664,1457,11406,6239,-255,146.0,20,0,113,86.71
2022-07-03 18:00:00,954.01,1141,1279,1117,11882,7709,-41,320.0,392,0,113,117.02
2022-07-03 19:00:00,788.88,963,771,685,11339,9042,-79,85.0,424,0,113,116.08
2022-07-03 20:00:00,651.18,536,302,264,11049,10365,79,344.0,250,1,111,160.44
2022-07-03 21:00:00,610.69,499,51,47,10807,11308,150,323.0,290,1,111,169.28
2022-07-03 22:00:00,586.42,484,0,0,10765,11772,207,448.0,178,0,109,132.66
2022-07-03 23:00:00,577.36,472,0,0,10903,11460,260,273.0,82,1,108,173.93
2022-07-04 00:00:00,773.4,573,0,0,11345,11458,-325,288.0,358,1,109,125.24
2022-07-04 01:00:00,937.28,763,0,0,12059,11078,254,203.0,169,1,107,172.85
2022-07-04 02:00:00,1126.33,817,0,0,12608,10922,-173,373.0,216,0,105,96.75
2022-07-04 03:00:00,1194.76,851,0,0,12703,10982,-141,268.0,155,0,105,98.88
2022-07-04 04:00:00,1273.35,926,0,0,12830,10906,-197,497.0,177,0,107,95.1
2022-07-04 05:00:00,1353.69,989,12,12,12950,10843,-272,94.0,232,0,109,89.12
2022-07-04 06:00:00,1149.82,934,184,178,12614,10773,-37,248.0,215,0,111,113.66
2022-07-04 07:00:00,971.11,841,570,559,12838,10472,133,87.0,466,1,113,170.46
2022-07-04 08:00:00,825.01,721,1048,997,12558,10172,221,145.0,82,0,111,129.84
2022-07-04 09:00:00,924.68,665,1506,1423,10826,8665,-39,23.0,112,1,110,149.6
2022-07-04 10:00:00,1062.72,841,1832,1742,10210,7078,-305,352.0,494,1,112,131.52
2022-07-04 11:00:00,1240.22,1119,2017,1938,9677,7042,-258,334.0,459,0,111,96.85
2022-07-04 12:00:00,1478.26,1339,2177,2163,9212,6852,-308,307.0,407,0,111,88.42
2022-07-04 13:00:00,1750.99,1463,2270,2370,9143,6675,-11,26.0,47,1,112,148.84
2022-07-04 14:00:00,2048.09,1689,2270,2334,9315,5565,-100,72.0,151,0,110,104.26
2022-07-04 15:00:00,2190.03,1770,2244,2291,8929,5803,98,376.0,288,0,108,120.04
2022-07-04 16:00:00,2319.52,1831,2064,2086,9850,6922,-205,476.0,144,1,107,132.05
2022-07-04 17:00:00,2429.04,1739,1685,1754,10901,8522,15,44.0,32,0,105,108.95
2022-07-04 18:00:00,2090.78,1570,1239,1315,11429,9545,74,119.0,426,0,102,118.11
2022-07-04 19:00:00,1757.61,1494,753,760,11442,10505,-194,307.0,424,1,104,138.06
2022-07-04 20:00:00,1459.19,1013,298,281,11359,11939,203,321.0,180,1,107,171.7
2022-07-04 21:00:00,1119.74,892,47,52,11316,12728,147,232.0,7,0,104,118.37
2022-07-04 22:00:00,864.96,797,0,0,11329,12887,-39,433.0,216,1,107,151.71
2022-07-04 23:00:00,680.82,687,0,0,11530,12633,-216,82.0,462,0,107,101.62
2022-07-05 00:00:00,821.24,598,0,0,11934,12273,163,467.0,2,0,109,123.46
2022-07-05 01:00:00,872.17,576,0,0,12444,11701,189,98.0,282,0,106,129.59
2022-07-05 02:00:00,926.97,674,0,0,13028,11421,124,180.0,366,1,109,165.02
2022-07-05 03:00:00,968.93,756,0,0,13304,11361,236,219.0,94,1,110,170.69
2022-07-05 04:00:00,1012.92,847,0,0,13248,11238,-16,322.0,63,0,107,106.25
2022-07-05 05:00:00,1068.01,916,10,11,12644,11146,-271,306.0,348,1,109,129.82
2022-07-05 06:00:00,1028.15,846,159,154,11782,11100,-308,406.0,270,0,108,84.47
2022-07-05 07:00:00,1007.58,758,538,543,10865,10829,107,473.0,143,1,106,156.76
2022-07-05 08:00:00,1007.71,681,1006,1008,10076,10311,245,42.0,26,0,107,132.48
2022-07-05 09:00:00,1120.74,762,1413,1433,8547,9073,297,367.0,316,1,105,183.93
2022-07-05 10:00:00,1273.29,942,1756,1821,7940,7915,155,72.0,346,1,108,168.82
2022-07-05 11:00:00,1467.16,1169,2009,2094,8057,7957,71,343.0,215,1,105,153.89
2022-07-05 12:00:00,1678.04,1376,2125,2199,7757,7697,16,437.0,190,0,103,109.43
2022-07-05 13:00:00,1909.83,1664,2139,2196,7874,7409,290,451.0,250,0,103,137.71
2022-07-05 14:00:00,2160.54,1449,2101,2234,8427,6746,-122,187.0,488,1,100,145.44
2022-07-05 15:00:00,2210.52,1625,2009,2177,8628,6814,248,285.0,177,1,100,165.4
2022-07-05 16:00:00,2251.12,1744,1814,1949,9657,7744,-283,21.0,484,0,97,81.92
2022-07-05 17:00:00,2281.2,1920,1503,1548,10475,9256,-42,413.0,8,0,100,99.12
2022-07-05 18:00:00,2176.61,1938,1113,1061,10884,9972,106,53.0,329,1,103,157.69
2022-07-05 19:00:00,2070.31,1624,669,589,11212,10836,-219,148.0,418,0,104,99.92
2022-07-05 20:00:00,1971.05,1234,259,227,11528,11951,150,232.0,25,1,105,163.6
2022-07-05 21:00:00,1630.86,993,37,36,11542,12674,200,361.0,340,1,108,179.48
2022-07-05 22:00:00,1338.57,843,0,0,11475,12797,-139,202.0,85,1,107,143.82
2022-07-05 23:00:00,1099.2,822,0,0,11654,12521,25,497.0,140,1,105,151.11
2022-07-06 00:00:00,1039.42,800,0,0,11904,12197,-266,259.0,75,0,107,85.94
2022-07-06 01:00:00,1077.29,807,0,0,12431,11644,-126,299.0,157,1,108,142.68
2022-07-06 02:00:00,1114.56,1125,0,0,12825,11312,223,153.0,474,1,105,173.08
2022-07-06 03:00:00,1158.99,1261,0,0,13150,11182,-156,41.0,422,0,108,103.72
2022-07-06 04:00:00,1209.13,1121,0,0,13160,11201,-114,184.0,426,1,105,144.66
2022-07-06 05:00:00,1270.25,989,12,11,12611,11166,15,401.0,169,0,104,108.65
2022-07-06 06:00:00,1168.01,914,157,154,11945,11066,-65,120.0,362,1,107,151.95
2022-07-06 07:00:00,1079.66,875,471,482,10970,11186,105,412.0,369,0,108,125.57
2022-07-06 08:00:00,1004.59,569,851,867,10256,11079,-229,158.0,164,0,110,98.51
2022-07-06 09:00:00,904.76,625,1234,1306,8800,10365,-224,443.0,108,1,107,132.05
2022-07-06 10:00:00,814.9,633,1599,1647,8068,9807,242,76.0,144,1,104,170.96
2022-07-06 11:00:00,744.43,659,1824,1792,8091,9748,-103,429.0,361,0,103,108.35
2022-07-06 12:00:00,1092.75,854,1898,1848,8241,9491,149,48.0,123,0,101,118.73
2022-07-06 13:00:00,1507.93,1185,1948,1849,8500,9056,-180,41.0,190,0,100,94.79
2022-07-06 14:00:00,1946.89,1681,1941,1607,9201,9989,172,98.0,342,1,97,169.82
2022-07-06 15:00:00,2409.82,2264,1784,1400,10283,10174,123,364.0,71,1,96,156.91
2022-07-06 16:00:00,2874.97,2711,1450,1017,11360,10633,-144,26.0,127,0,97,103.35
2022-07-06 17:00:00,3295.2,2664,1076,614,12078,12354,-207,278.0,203,1,99,146.83
2022-07-06 18:00:00,3232.75,2447,731,381,12095,12155,-250,98.0,369,0,102,106.55
2022-07-06 19:00:00,3160.46,2398,403,241,11578,12045,-101,492.0,387,0,100,114.67
2022-07-06 20:00:00,3086.45,2206,162,57,11441,12502,-204,342.0,159,0,103,102.08
2022-07-06 21:00:00,3228.3,2547,32,15,11393,12405,-31,10.0,107,0,106,115.43
2022-07-06 22:00:00,3372.86,3046,0,0,11329,12479,-292,334.0,114,1,109,126.15
2022-07-06 23:00:00,3505.46,3365,0,0,11455,12296,110,186.0,150,0,109,121.73
2022-07-07 00:00:00,3600.41,3609,0,0,11752,12031,-311,275.0,355,0,110,88.34
2022-07-07 01:00:00,3864.07,3848,0,0,12196,11764,-206,61.0,115,1,110,133.59
2022-07-07 02:00:00,4090.29,4003,0,0,12653,11428,-320,220.0,5,1,107,112.44
2022-07-07 03:00:00,4189.06,4338,0,0,12942,11273,102,3.0,197,0,110,118.2
2022-07-07 04:00:00,4281.4,4630,0,0,13043,11174,-292,269.0,47,1,107,113.27
2022-07-07 05:00:00,4362.38,4686,10,6,12506,11161,-176,372.0,227,1,107,133.14
2022-07-07 06:00:00,4380.0,4735,81,68,11751,11577,247,369.0,341,1,108,174.69
2022-07-07 07:00:00,4393.1,4990,289,284,10802,12367,292,442.0,367,0,106,140.02
2022-07-07 08:00:00,4408.89,4789,614,421,9604,12747,277,489.0,84,0,108,141.43
2022-07-07 09:00:00,4513.55,5182,851,568,7902,12660,-67,157.0,104,0,109,115.11
2022-07-07 10:00:00,4618.63,5598,961,738,7216,12758,-328,469.0,289,0,106,81.68
2022-07-07 11:00:00,4728.71,5706,1140,945,7450,11157,209,490.0,461,1,104,170.31
2022-07-07 12:00:00,4768.91,5730,1385,1097,8034,10597,90,345.0,23,1,105,149.8
2022-07-07 13:00:00,4808.09,5528,1549,1234,8722,10010,23,378.0,398,1,105,157.42
2022-07-07 14:00:00,4833.23,5071,1568,1334,9637,8627,43,189.0,195,1,103,150.71
2022-07-07 15:00:00,4846.08,4821,1506,1357,10547,9222,145,73.0,326,1,104,162.36
2022-07-07 16:00:00,4822.83,4630,1379,1263,11122,10020,274,384.0,200,1,102,172.97
2022-07-07 17:00:00,4759.44,4477,1089,1042,11345,10242,-205,65.0,482,1,101,135.71
2022-07-07 18:00:00,4526.9,4214,723,720,11749,10786,-332,297.0,12,1,100,106.19
2022-07-07 19:00:00,4245.32,3732,407,418,11405,11133,-75,273.0,367,1,98,145.88
2022-07-07 20:00:00,3935.16,2811,156,122,11332,11795,-56,89.0,408,0,101,122.48
2022-07-07 21:00:00,3517.01,2635,22,19,11247,12143,30,372.0,189,0,103,119.44
2022-07-07 22:00:00,3102.45,2486,0,0,11106,12108,168,21.0,38,1,104,163.78
2022-07-07 23:00:00,2706.0,2233,0,0,11149,11897,-277,304.0,465,1,107,136.29
2022-07-08 00:00:00,2363.14,1801,0,0,11317,11968,245,136.0,306,0,110,145.75
2022-07-08 01:00:00,2035.44,1388,0,0,11573,11617,-85,88.0,354,0,108,118.14
2022-07-08 02:00:00,1707.68,887,0,0,11778,10501,-48,348.0,0,1,107,150.34
2022-07-08 03:00:00,1614.54,875,0,0,12124,10215,-251,404.0,394,1,109,139.63
2022-07-08 04:00:00,1510.64,959,0,0,12003,10130,237,187.0,75,1,112,176.08
2022-07-08 05:00:00,1405.26,957,11,11,11628,10161,-321,100.0,213,0,113,87.77
2022-07-08 06:00:00,1190.97,846,142,144,11036,10096,203,96.0,126,0,111,132.46
2022-07-08 07:00:00,995.15,717,432,439,10554,9725,-75,49.0,263,0,111,114.19
2022-07-08 08:00:00,824.37,638,748,859,9903,9008,53,151.0,211,0,112,118.13
2022-07-08 09:00:00,692.27,660,1001,1221,8798,8165,253,221.0,238,1,109,171.24
2022-07-08 10:00:00,590.05,594,1220,1580,8226,7278,-236,299.0,142,1,109,118.57
2022-07-08 11:00:00,518.39,652,1420,1846,8564,6680,187,318.0,355,0,107,114.34
2022-07-08 12:00:00,658.08,822,1568,1914,9349,6249,-47,74.0,75,1,108,131.33
2022-07-08 13:00:00,837.67,927,1622,1916,9736,5703,-218,358.0,94,0,110,79.89
2022-07-08 14:00:00,1042.17,902,1633,2030,9714,6105,252,211.0,16,0,111,118.12
2022-07-08 15:00:00,1140.56,1024,1611,1993,9869,6186,-42,136.0,472,0,108,102.29
2022-07-08 16:00:00,1249.6,962,1494,1822,9791,6626,114,326.0,430,1,106,151.96
2022-07-08 17:00:00,1371.12,841,1273,1529,9380,7320,-280,78.0,296,1,106,121.33
2022-07-08 18:00:00,1185.62,713,972,1149,9335,8579,-128,195.0,163,0,107,101.75
2022-07-08 19:00:00,1020.02,609,603,702,9693,9683,117,197.0,3,0,105,114.93
2022-07-08 20:00:00,880.55,484,244,279,10153,10801,-102,277.0,288,1,103,146.17
2022-07-08 21:00:00,777.86,455,41,52,10397,11469,191,48.0,78,0,102,123.26
2022-07-08 22:00:00,703.35,471,0,0,10499,11749,-137,181.0,369,1,103,144.39
2022-07-08 23:00:00,655.83,489,0,0,10704,11868,-163,34.0,111,0,101,93.69
2022-07-09 00:00:00,720.21,514,0,0,11009,11420,170,27.0,169,1,99,156.93
2022-07-09 01:00:00,874.44,631,0,0,11427,10778,12,351.0,7,1,96,136.0
2022-07-09 02:00:00,1045.61,811,0,0,11731,10933,-59,493.0,198,1,93,134.08
2022-07-09 03:00:00,1152.24,993,0,0,11902,10772,-187,49.0,184,0,90,78.78
