DateTime,Wind Forecast EC00,Wind Forecast EC Latest,Solar Forecast EC00,Solar Forecast EC Latest,Cons Forecast EC00,Cons Forecast EC Latest,Reg. Update,UMM Planned,UMM Unplanned,Flow Update,Spot Price,Intraday Price VWAP
2022-06-20 18:00:00,3464,3168,4270,4258,50531,49788,471,592,1923,1,94,151.59
2022-06-20 19:00:00,3617,3300,2381,2326,50944,50420,272,1234,1285,0,96,131.73
2022-06-20 20:00:00,3592,3921,942,735,48399,47946,1654,708,534,1,96,126.69
2022-06-20 21:00:00,4077,4327,251,217,44884,44301,-396,68,297,1,96,99.51
2022-06-20 22:00:00,5124,4773,15,11,47454,46981,-1884,155,908,0,98,100.86
2022-06-20 23:00:00,5727,4899,0,0,47692,47405,1406,406,2030,0,96,168.3
2022-06-21 00:00:00,5402,5039,0,0,44529,44537,-1505,583,2857,1,95,157.54
2022-06-21 01:00:00,4988,4841,0,0,41965,41988,51,90,2498,1,94,161.41
2022-06-21 02:00:00,4425,4710,0,0,40670,40745,891,1254,1691,0,93,142.16
2022-06-21 03:00:00,4075,4204,0,0,38507,38462,1468,304,2779,0,95,182.26
2022-06-21 04:00:00,4024,3620,0,0,38152,38130,103,1659,1010,1,96,125.09
2022-06-21 05:00:00,3907,3490,56,64,39268,39262,-251,1317,2790,0,94,166.18
2022-06-21 06:00:00,3699,3534,302,279,41892,41821,1829,1647,400,1,96,127.19
2022-06-21 07:00:00,3391,3204,909,922,46077,46077,288,1387,1655,1,95,141.58
2022-06-21 08:00:00,2415,1887,2074,2056,49184,49344,802,1080,893,0,97,129.06
2022-06-21 09:00:00,1481,1351,3563,3542,51094,51350,-1096,329,814,1,98,107.11
2022-06-21 10:00:00,1373,1161,4874,4904,52145,52234,-1887,388,2499,0,97,141.46
2022-06-21 11:00:00,1478,982,5760,5752,53013,52968,239,865,255,1,97,110.12
2022-06-21 12:00:00,1603,1015,6419,6245,53959,53918,-1232,583,1599,1,97,129.33
2022-06-21 13:00:00,1525,1136,6943,6644,53184,53103,1539,1284,2051,1,97,170.32
2022-06-21 14:00:00,1322,1581,7103,6815,52784,52899,1724,1165,1956,1,95,163.73
2022-06-21 15:00:00,1279,1594,6847,6401,51610,51630,-247,1218,1361,1,97,128.51
2022-06-21 16:00:00,1386,1491,6106,5748,50349,50183,1614,236,2813,1,98,191.4
2022-06-21 17:00:00,1383,1444,4910,4820,49768,49380,670,257,2296,1,96,164.08
2022-06-21 18:00:00,1347,1565,3417,3347,50086,49731,-1163,1956,86,1,94,84.83
2022-06-21 19:00:00,1471,1663,1912,1751,50313,50020,1211,885,1393,0,92,137.99
2022-06-21 20:00:00,1625,2278,802,637,47968,47947,-278,531,1830,0,91,128.97
2022-06-21 21:00:00,2025,2325,229,182,44565,44277,1819,822,2730,0,93,181.93
2022-06-21 22:00:00,2246,2232,15,9,46957,46643,-1178,243,1707,1,94,125.84
2022-06-21 23:00:00,2113,2362,0,0,46997,46802,-163,148,2031,1,96,146.24
2022-06-22 00:00:00,2692,2793,0,0,44177,44158,-1071,1578,729,1,95,101.59
2022-06-22 01:00:00,3200,2992,0,0,41676,41707,-1129,306,479,0,94,92.93
2022-06-22 02:00:00,3465,3585,0,0,40512,39971,-1598,773,1360,0,95,110.27
2022-06-22 03:00:00,3268,3407,0,0,38356,37652,722,1458,1719,0,96,145.98
2022-06-22 04:00:00,3071,3174,0,0,38027,37010,1613,1562,428,0,97,124.06
2022-06-22 05:00:00,3107,2974,49,54,39144,38132,-1080,1347,276,1,99,97.03
2022-06-22 06:00:00,2857,2711,244,247,41693,40725,-1578,683,2385,1,101,148.87
2022-06-22 07:00:00,2582,2829,739,683,45992,44979,-47,1638,318,0,100,105.92
2022-06-22 08:00:00,1959,2546,1797,1729,49181,48370,-643,535,2299,0,102,150.49
2022-06-22 09:00:00,1243,1617,3218,3226,50924,50339,-1231,1813,724,0,101,102.22
2022-06-22 10:00:00,1249,1582,4517,4727,51773,51256,1192,1926,2247,0,99,166.75
2022-06-22 11:00:00,1518,1530,5525,5909,52501,52042,-832,987,1728,0,101,133.9
2022-06-22 12:00:00,1731,1539,6239,6882,53385,52828,-939,1793,1198,0,99,116.78
2022-06-22 13:00:00,1790,1546,6674,7353,52500,52304,296,736,883,0,100,122.63
2022-06-22 14:00:00,1841,1570,6720,6416,51996,51807,-1919,967,2649,1,100,152.33
2022-06-22 15:00:00,1710,1706,6342,6494,50695,51008,-1942,28,1223,1,100,109.43
2022-06-22 16:00:00,1614,1693,5623,6007,49210,49566,-657,1676,1652,1,98,131.85
2022-06-22 17:00:00,1697,1573,4608,4980,48456,48596,1764,78,2001,1,97,167.61
2022-06-22 18:00:00,1757,1591,3251,3517,48785,49260,1768,808,1150,1,97,144.77
2022-06-22 19:00:00,1733,1453,1778,1982,49062,49855,853,389,1692,1,95,147.86
2022-06-22 20:00:00,1609,1801,744,745,46669,47416,-29,248,2649,1,94,162.45
2022-06-22 21:00:00,1770,1962,213,212,43292,44501,1539,617,1411,1,93,143.2
2022-06-22 22:00:00,2195,2351,14,14,45743,46297,220,1639,1574,1,95,136.4
2022-06-22 23:00:00,2288,2309,0,0,45986,46680,-1764,854,2535,1,97,144.4
2022-06-23 00:00:00,2034,1981,0,0,42534,42641,1613,1180,1731,1,96,158.15
2022-06-23 01:00:00,1932,1874,0,0,39979,40047,1179,232,1016,1,95,133.47
2022-06-23 02:00:00,1629,1772,0,0,38908,39833,93,834,1252,1,96,127.05
2022-06-23 03:00:00,1418,1883,0,0,36741,37550,865,985,1100,1,95,128.2
2022-06-23 04:00:00,1313,1854,0,0,36127,36806,-1820,1428,1403,1,94,105.83
2022-06-23 05:00:00,1293,1913,54,56,37193,37762,-1925,1973,208,1,95,75.61
2022-06-23 06:00:00,1238,1833,306,314,39889,40420,1432,1732,2818,0,96,179.81
2022-06-23 07:00:00,1132,1493,988,1010,43951,44256,262,948,2541,0,97,162.36
2022-06-23 08:00:00,1164,2332,2402,2580,47538,47750,1281,1671,1545,1,97,140.05
2022-06-23 09:00:00,1276,1768,4112,4148,49635,49592,147,1453,1062,1,99,124.25
2022-06-23 10:00:00,1360,1465,5579,5448,50744,50575,202,465,1289,1,100,135.01
2022-06-23 11:00:00,1504,1317,6687,6549,51632,51357,458,305,1100,1,100,134.26
2022-06-23 12:00:00,1809,1441,7381,7408,52398,52615,-1714,1011,2553,1,100,151.23
2022-06-23 13:00:00,2174,1492,7790,8067,51775,52136,-1927,1299,2925,1,100,161.53
2022-06-23 14:00:00,2483,1810,7812,6790,50928,51509,-409,1772,1796,0,101,147.94
2022-06-23 15:00:00,2471,1591,7435,6662,50153,50655,538,600,460,1,101,127.07
2022-06-23 16:00:00,2224,1530,6669,6242,48798,49082,556,1078,155,0,103,117.49
2022-06-23 17:00:00,2063,1547,5405,5212,48527,48772,756,1587,932,0,102,134.77
2022-06-23 18:00:00,1983,1501,3724,3634,49116,49375,-1347,69,1304,0,104,123.32
2022-06-23 19:00:00,1796,1352,2030,1996,49588,50017,-1978,1383,1287,1,105,118.74
2022-06-23 20:00:00,1478,2324,848,745,46927,48238,945,149,526,1,106,121.85
2022-06-23 21:00:00,1442,2424,233,200,44036,45548,-1594,1804,515,0,107,91.15
2022-06-23 22:00:00,1610,2632,16,14,45747,46604,1407,1277,1739,0,108,156.48
2022-06-23 23:00:00,1741,2444,0,0,46129,46889,-1118,434,1719,0,107,131.08
2022-06-24 00:00:00,1450,2057,0,0,43325,43496,-1323,1065,2808,1,105,161.62
2022-06-24 01:00:00,1478,2011,0,0,40438,40625,350,625,2326,1,105,166.33
2022-06-24 02:00:00,1447,2341,0,0,39355,39913,-1905,1447,725,1,103,93.27
2022-06-24 03:00:00,1650,2719,0,0,37193,37751,-1496,2,1843,0,103,123.0
2022-06-24 04:00:00,1779,2724,0,0,36432,36868,1893,1588,23,1,104,119.22
2022-06-24 05:00:00,1777,2481,50,58,37259,37723,911,433,1691,1,103,150.79
2022-06-24 06:00:00,2001,2214,271,273,39705,40207,-1817,49,1357,1,104,117.37
2022-06-24 07:00:00,2098,2159,870,848,43524,44289,388,1258,21,0,102,105.31
2022-06-24 08:00:00,2077,2303,1974,1729,46976,47315,947,1631,228,1,103,118.93
2022-06-24 09:00:00,2309,2504,3363,2985,48751,49009,-36,766,1295,1,103,135.33
2022-06-24 10:00:00,2749,2991,4543,4375,49765,50264,795,1625,948,1,102,132.98
2022-06-24 11:00:00,3289,3505,5503,5525,50471,50306,-1807,1539,444,0,101,89.82
2022-06-24 12:00:00,3822,4083,6190,6398,51632,51448,950,1376,1117,1,101,137.82
2022-06-24 13:00:00,4515,4746,6649,7146,50874,50791,1334,794,2396,1,102,177.24
2022-06-24 14:00:00,5121,4578,7072,7676,49606,49936,-1047,402,2951,0,100,167.27
2022-06-24 15:00:00,5518,5318,7043,7488,48241,48591,1828,233,978,0,99,140.43
2022-06-24 16:00:00,5729,5935,6515,6937,46238,46817,-682,1193,1322,0,100,121.21
2022-06-24 17:00:00,5520,6022,5501,5735,46388,46692,979,901,347,1,99,114.7
2022-06-24 18:00:00,4973,5892,3979,4032,46964,46842,-1539,95,823,1,99,96.16
2022-06-24 19:00:00,4295,5299,2177,2136,47394,47152,103,1093,94,0,97,92.08
2022-06-24 20:00:00,3518,4607,819,715,45752,45904,1013,1267,2373,1,95,159.7
2022-06-24 21:00:00,2878,4672,205,187,43680,43705,804,1806,2832,1,96,163.5
2022-06-24 22:00:00,2846,4748,4,4,45163,45268,-479,1303,778,1,97,93.13
2022-06-24 23:00:00,3127,4983,0,0,45670,45943,-1633,1537,995,0,97,84.13
2022-06-25 00:00:00,5076,5233,0,0,43138,43349,1830,1484,710,1,98,134.75
2022-06-25 01:00:00,5022,5039,0,0,39875,40071,-1522,788,2553,0,96,144.8
2022-06-25 02:00:00,4707,4685,0,0,38231,38113,335,718,2357,1,95,160.97
2022-06-25 03:00:00,4121,4052,0,0,35790,35632,858,1066,1465,1,95,142.12
2022-06-25 04:00:00,3507,3222,0,0,34498,34324,-1348,924,2348,1,93,142.24
2022-06-25 05:00:00,2975,2554,37,49,34226,34191,-1615,1711,780,0,94,96.56
2022-06-25 06:00:00,2531,2315,254,272,34350,34363,-818,488,1714,0,96,130.18
2022-06-25 07:00:00,2125,2205,968,968,35962,36040,471,903,1011,1,95,125.19
2022-06-25 08:00:00,1747,1427,2306,2472,38363,38629,-272,748,1498,1,93,129.64
2022-06-25 09:00:00,1654,1528,3813,3829,40942,41393,1635,1231,1387,1,93,146.0
2022-06-25 10:00:00,1746,1789,4911,4884,42852,42937,-1174,566,1345,1,92,113.52
2022-06-25 11:00:00,1871,2122,5464,5411,43482,43630,467,782,2045,1,91,148.0
2022-06-25 12:00:00,2040,2406,5715,5641,45409,45252,-1817,1318,2616,1,91,139.23
2022-06-25 13:00:00,2267,2384,5827,5864,44739,44486,1149,1862,2288,0,89,158.96
2022-06-25 14:00:00,2305,2429,5835,5948,43211,42710,1761,1696,834,1,87,126.89
2022-06-25 15:00:00,2247,2134,5568,5669,42007,41521,-1473,970,931,0,86,92.14
2022-06-25 16:00:00,2250,2126,5042,5291,40716,40422,763,1998,2825,0,84,165.73
2022-06-25 17:00:00,2192,2386,4153,4444,40327,40063,1470,1877,1258,0,82,126.08
2022-06-25 18:00:00,2153,2568,2851,3003,40739,40573,-1230,963,885,0,84,88.09
2022-06-25 19:00:00,2249,2437,1587,1627,41726,41416,1503,1938,1677,1,84,142.82
2022-06-25 20:00:00,2291,2334,690,662,40761,40158,1078,1050,2620,0,83,162.58
2022-06-25 21:00:00,2144,2314,194,185,39317,38925,668,1022,2398,1,84,154.21
2022-06-25 22:00:00,2182,2296,10,15,41759,41057,-1478,1696,1657,0,82,106.81
2022-06-25 23:00:00,2490,2357,0,0,43456,42698,253,126,2520,1,83,154.06
2022-06-26 00:00:00,2493,2454,0,0,40496,40460,-1974,1706,2138,1,83,117.89
2022-06-26 01:00:00,2547,2566,0,0,37772,37735,1518,110,2460,0,82,161.11
2022-06-26 02:00:00,2285,2317,0,0,36183,36247,-1201,416,193,1,84,76.95
2022-06-26 03:00:00,2049,2042,0,0,33901,33972,-1193,1421,721,1,86,91.39
2022-06-26 04:00:00,1927,1839,0,0,32452,32545,-1294,392,1969,1,85,122.64
2022-06-26 05:00:00,1851,1719,43,53,31842,31950,233,81,1611,1,84,128.35
2022-06-26 06:00:00,1734,1596,257,263,31216,31289,1360,253,1543,0,84,136.37
2022-06-26 07:00:00,1668,1477,847,745,31758,31950,-202,1351,472,1,86,97.04
2022-06-26 08:00:00,1400,1082,1890,1798,33798,34097,1350,1508,2451,1,84,165.04
2022-06-26 09:00:00,1218,1040,3160,3018,36316,36574,-841,125,754,0,83,91.55
2022-06-26 10:00:00,1333,1136,4310,4163,38287,38472,-519,950,1438,0,84,113.96
2022-06-26 11:00:00,1461,1186,5068,4950,39722,39827,-1238,1188,2386,0,85,133.99
2022-06-26 12:00:00,1706,1268,5527,5462,41893,41977,-595,807,145,0,84,83.04
2022-06-26 13:00:00,1935,1451,5663,5662,41001,41090,-1722,739,501,0,84,79.0
2022-06-26 14:00:00,2145,1450,5486,5326,38624,38564,984,643,1543,0,86,139.16
2022-06-26 15:00:00,2187,1620,5119,5274,37207,37199,1338,1956,2910,0,87,180.62
2022-06-26 16:00:00,2051,1587,4600,4904,36263,36241,1166,1311,2459,0,86,163.46
2022-06-26 17:00:00,1882,1474,3848,3994,36569,36454,380,1859,1962,1,86,143.43
2022-06-26 18:00:00,1663,1412,2735,2691,38223,38153,806,1262,933,1,88,121.67
2022-06-26 19:00:00,1464,1370,1554,1476,40125,40140,24,670,2174,0,88,143.42
2022-06-26 20:00:00,1390,1597,686,642,39779,39835,-710,596,1070,1,90,108.5
2022-06-26 21:00:00,1438,1525,198,194,39109,39102,1502,386,2812,0,89,177.77
2022-06-26 22:00:00,1501,1517,12,13,40708,40694,1176,528,1839,1,89,149.3
2022-06-26 23:00:00,1553,1515,0,0,41655,41628,988,73,1077,1,90,128.0
2022-06-27 00:00:00,1643,1491,0,0,40164,40100,691,585,589,1,88,111.18
2022-06-27 01:00:00,1590,1429,0,0,37764,37702,1184,1785,515,0,89,113.41
2022-06-27 02:00:00,1487,1510,0,0,36722,36851,481,1053,881,0,88,112.79
2022-06-27 03:00:00,1496,1494,0,0,34917,34985,-1182,505,1628,1,87,116.16
2022-06-27 04:00:00,1563,1504,0,0,34222,34266,1056,1664,982,0,89,122.92
2022-06-27 05:00:00,1629,1534,45,52,35757,35801,1378,1163,712,1,89,122.16
2022-06-27 06:00:00,1606,1588,258,244,38645,38677,-1911,1670,1522,0,90,106.09
2022-06-27 07:00:00,1579,1598,858,787,43125,43270,-124,1673,1056,0,90,112.98
2022-06-27 08:00:00,1461,1652,2043,2118,46716,47014,1171,1117,383,0,89,107.96
2022-06-27 09:00:00,1339,1596,3525,3624,48668,48875,269,1702,1741,0,89,132.67
2022-06-27 10:00:00,1371,2152,4724,4978,49607,49742,867,1430,2600,0,90,159.54
2022-06-27 11:00:00,1453,2624,5506,5894,49979,50069,1400,1790,746,0,92,112.69
2022-06-27 12:00:00,1621,2739,5982,6481,50887,50974,-1767,821,330,0,92,68.95
2022-06-27 13:00:00,1977,2845,6152,6759,50472,50548,-296,1058,1662,1,93,124.33
2022-06-27 14:00:00,2312,2331,6078,6781,49245,49401,1035,1911,2274,0,95,161.35
2022-06-27 15:00:00,2480,2471,5735,6282,47722,47824,1602,1319,354,0,95,117.81
2022-06-27 16:00:00,2673,2780,5082,5537,46770,46855,-999,1547,1916,1,95,132.39
2022-06-27 17:00:00,2825,2864,4201,4611,46819,46836,557,1652,33,0,93,98.23
2022-06-27 18:00:00,2685,2660,3075,3420,47352,47391,1365,1857,171,0,91,107.98
2022-06-27 19:00:00,2396,2344,1804,1980,48307,48367,1043,807,1221,0,93,132.53
2022-06-27 20:00:00,2330,2430,778,796,45961,46019,467,146,1215,1,94,129.34
2022-06-27 21:00:00,2338,2453,198,207,43593,43578,-261,157,2900,0,96,168.26
2022-06-27 22:00:00,2372,2474,9,3,44592,44538,-1105,1481,2809,1,94,157.03
2022-06-27 23:00:00,2331,2337,0,0,45411,45314,-953,195,1526,1,96,125.05
2022-06-28 00:00:00,1915,2069,0,0,42836,42699,1867,353,2608,1,97,186.0
2022-06-28 01:00:00,1740,1824,0,0,40301,40173,1064,1317,2677,1,98,180.64
2022-06-28 02:00:00,1659,1837,0,0,39327,39257,1976,1910,1580,1,96,157.17
2022-06-28 03:00:00,1621,1776,0,0,37456,37375,1340,1784,1586,1,94,148.57
2022-06-28 04:00:00,1561,1722,0,0,36639,36542,-1175,1045,437,1,93,91.2
2022-06-28 05:00:00,1503,1701,44,57,37773,37656,-1201,146,82,0,92,79.65
2022-06-28 06:00:00,1449,1658,292,311,40377,40258,375,416,1258,1,92,127.05
2022-06-28 07:00:00,1385,1643,1086,1068,44125,44140,1254,1793,195,1,91,109.16
2022-06-28 08:00:00,1284,1413,2754,2818,47270,47325,275,1781,1923,1,90,142.2
2022-06-28 09:00:00,1297,1337,4898,4754,49046,49031,-792,771,2349,0,89,140.37
2022-06-28 10:00:00,1465,1560,6826,6669,49922,49888,-1990,417,1424,0,88,100.58
2022-06-28 11:00:00,1628,1743,8191,8076,50278,50303,-286,1740,1455,1,89,122.96
2022-06-28 12:00:00,1795,1911,8847,8763,51212,51235,1206,924,1668,1,91,146.62
2022-06-28 13:00:00,1914,2079,8914,9081,50594,50597,1783,596,2876,1,93,188.24
2022-06-28 14:00:00,1940,2377,8716,7804,49499,49584,-1926,723,1866,1,92,119.58
2022-06-28 15:00:00,1923,2405,8334,7738,47927,48154,1145,946,210,0,92,106.59
2022-06-28 16:00:00,1891,2424,7541,6939,46732,46979,-1284,1307,615,0,93,90.38
2022-06-28 17:00:00,1808,2343,6223,5561,47003,47149,1687,894,2693,1,94,182.21
2022-06-28 18:00:00,1666,2205,4446,4111,47631,47751,201,1235,1222,1,92,122.33
2022-06-28 19:00:00,1523,1999,2436,2407,48263,48295,1284,1898,1038,1,90,127.05
2022-06-28 20:00:00,1424,1756,928,965,46069,46201,-1862,1340,1572,1,90,108.21
2022-06-28 21:00:00,1498,1890,227,248,43822,43929,1210,1793,2983,1,88,178.77
2022-06-28 22:00:00,1775,2102,6,3,44544,44624,1441,72,2065,0,87,152.16
2022-06-28 23:00:00,1939,2069,0,0,45112,45147,-1687,686,1550,1,88,109.03
2022-06-29 00:00:00,1941,1917,0,0,42546,42539,1309,1191,2506,0,88,166.23
2022-06-29 01:00:00,1774,1799,0,0,39979,39951,-10,1758,2880,1,89,166.15
2022-06-29 02:00:00,1731,1683,0,0,38924,38733,691,1587,2938,1,88,174.73
2022-06-29 03:00:00,1669,1575,0,0,36988,36664,-42,1701,444,0,88,97.54
2022-06-29 04:00:00,1475,1468,0,0,36127,35858,-1724,1721,2538,1,90,139.15
2022-06-29 05:00:00,1345,1371,44,58,37212,36772,-988,325,2453,1,92,146.81
2022-06-29 06:00:00,1325,1300,284,313,39806,39309,-1946,96,2982,0,92,149.51
2022-06-29 07:00:00,1350,1275,1112,1129,43604,43278,-1072,126,765,0,94,100.11
2022-06-29 08:00:00,1179,1104,2878,3016,46888,46478,-480,1205,271,0,94,94.66
2022-06-29 09:00:00,1028,1045,5069,5137,48791,48658,-1326,105,2344,1,94,141.59
2022-06-29 10:00:00,1063,1090,6895,7062,49812,49707,1192,1329,1647,0,96,148.52
2022-06-29 11:00:00,1145,1157,8041,8173,50298,50790,-1875,341,1719,1,95,118.28
2022-06-29 12:00:00,1260,1232,8562,8556,51288,51813,354,902,644,0,94,111.2
2022-06-29 13:00:00,1364,1339,8669,8595,50665,51087,-1639,1111,1519,1,96,117.02
2022-06-29 14:00:00,1514,1360,8536,8017,49588,50271,-1039,1507,121,1,98,92.67
2022-06-29 15:00:00,1658,1469,8019,7633,48171,49317,-1798,1071,1729,0,97,120.42
2022-06-29 16:00:00,1650,1497,7052,6886,47064,48253,960,1549,2601,0,99,175.71
2022-06-29 17:00:00,1576,1559,5711,5666,47331,47760,-1526,290,816,0,100,101.43
2022-06-29 18:00:00,1488,1614,3964,3950,47939,48216,1672,109,2625,1,100,187.06
2022-06-29 19:00:00,1482,1622,2077,2074,48462,48678,1476,609,1116,1,102,145.29
2022-06-29 20:00:00,1543,1785,757,737,46249,46692,-1172,633,2603,0,101,153.55
2022-06-29 21:00:00,1637,1866,189,190,44006,44218,-1692,1548,1427,0,99,113.47
2022-06-29 22:00:00,1670,1917,8,5,44676,45073,987,272,1710,0,98,148.59
2022-06-29 23:00:00,1530,2001,0,0,45190,45778,762,1053,209,1,97,107.79
2022-06-30 00:00:00,1540,2083,0,0,42415,42445,-1817,1612,2937,1,95,150.74
2022-06-30 01:00:00,1518,1928,0,0,39839,39879,-436,142,1132,0,93,112.15
2022-06-30 02:00:00,1541,1882,0,0,38730,39158,-1830,1313,2458,1,94,136.9
2022-06-30 03:00:00,1577,2048,0,0,36738,37112,1260,885,20,1,96,108.77
2022-06-30 04:00:00,1616,2004,0,0,35948,36380,676,893,91,1,94,102.32
2022-06-30 05:00:00,1572,1705,42,47,36871,37372,304,1850,65,1,92,97.48
2022-06-30 06:00:00,1392,1524,249,244,39372,39723,-349,1680,1863,0,92,133.3
2022-06-30 07:00:00,1167,1365,779,714,43625,43811,1903,430,1981,1,91,162.1
2022-06-30 08:00:00,1046,1207,1727,1693,47045,47411,-1467,1417,317,0,90,79.43
2022-06-30 09:00:00,1009,1136,2930,2850,49133,49461,1932,1886,2921,1,89,187.55
2022-06-30 10:00:00,1015,1111,3879,3705,50183,50607,-894,1391,1283,0,88,108.23
2022-06-30 11:00:00,1119,1163,4380,4199,51267,51842,-1652,1154,2240,0,87,125.32
2022-06-30 12:00:00,1268,1373,4710,4654,52364,53072,-1514,1370,1581,0,89,109.8
2022-06-30 13:00:00,1499,1895,4923,4916,51668,52345,648,892,751,0,90,110.34
2022-06-30 14:00:00,2000,3371,4968,4725,50740,51861,-1445,957,1315,0,91,93.82
2022-06-30 15:00:00,2599,3382,4799,4637,49489,50365,1815,892,2368,0,91,164.24
2022-06-30 16:00:00,2919,3131,4402,4328,48307,48906,-241,1444,1092,1,89,112.48
2022-06-30 17:00:00,2932,2858,3717,3548,47453,47841,-462,717,1089,0,91,111.48
2022-06-30 18:00:00,2791,2609,2706,2463,48000,48554,-305,363,2304,1,92,150.27
2022-06-30 19:00:00,2493,2391,1594,1451,48616,49243,-573,843,1791,1,92,132.24
2022-06-30 20:00:00,2183,2332,716,622,46535,46971,1794,1209,450,1,90,120.08
2022-06-30 21:00:00,2097,2375,195,168,44075,44371,444,1993,2779,1,89,166.26
2022-06-30 22:00:00,2170,2511,6,4,45023,45799,510,1832,2939,1,88,169.53
2022-06-30 23:00:00,2254,2605,0,0,45862,46576,722,1210,211,1,90,101.19
2022-07-01 00:00:00,2373,2607,0,0,43257,43226,-530,1085,1971,1,92,136.55
2022-07-01 01:00:00,2324,2393,0,0,40559,40486,-454,732,343,0,93,94.92
2022-07-01 02:00:00,2219,2319,0,0,39465,39683,970,457,340,1,91,109.96
2022-07-01 03:00:00,2218,2346,0,0,37524,37806,-685,1314,1377,1,93,119.96
2022-07-01 04:00:00,2160,2300,0,0,36842,37053,-329,1600,2696,1,91,158.6
2022-07-01 05:00:00,2012,2202,40,47,37832,38019,-272,1296,2272,0,92,145.41
2022-07-01 06:00:00,1877,2132,268,280,40073,40407,-1298,764,2397,0,92,137.28
2022-07-01 07:00:00,1798,2008,1057,1065,43635,44030,1887,1841,1986,0,94,162.22
2022-07-01 08:00:00,1534,1616,2762,2799,46708,46869,1797,1904,2203,0,94,168.29
2022-07-01 09:00:00,1428,1735,4975,4723,48660,48861,-621,840,1000,1,94,111.33
2022-07-01 10:00:00,1683,1980,6774,6209,49661,49706,777,1024,2965,1,94,181.94
2022-07-01 11:00:00,1898,2142,7782,7059,50557,50222,-654,1260,276,0,96,95.64
2022-07-01 12:00:00,2057,2178,8293,7590,51749,51132,963,107,2233,0,95,163.89
2022-07-01 13:00:00,2152,2201,8454,7894,50881,50236,849,1383,804,0,94,123.19
2022-07-01 14:00:00,2130,1778,8450,7886,49864,48852,1178,1957,712,1,94,129.52
2022-07-01 15:00:00,2014,1773,8229,7791,48369,47593,1340,1168,2458,0,96,176.48
2022-07-01 16:00:00,1868,1724,7613,7267,46688,45934,894,1610,1356,1,95,141.61
2022-07-01 17:00:00,1721,1650,6450,6167,46325,46062,864,1276,2082,1,95,159.97
2022-07-01 18:00:00,1543,1577,4693,4543,46896,46429,-12,1650,2913,1,95,173.92
2022-07-01 19:00:00,1309,1442,2594,2495,47076,46293,-1385,811,1842,1,95,128.48
2022-07-01 20:00:00,1184,1368,952,946,45230,44575,-1574,518,434,1,95,89.35
2022-07-01 21:00:00,1252,1385,207,221,43137,43124,-1149,149,2848,0,93,154.06
2022-07-01 22:00:00,1322,1392,3,1,44977,44260,990,93,2755,0,94,176.51
2022-07-01 23:00:00,1275,1343,0,0,45951,45131,1574,484,826,0,93,129.2
2022-07-02 00:00:00,1329,1286,0,0,43553,43401,4,1033,717,1,92,110.51
2022-07-02 01:00:00,1317,1246,0,0,40361,40197,-414,1558,2410,1,94,153.78
2022-07-02 02:00:00,1312,1212,0,0,38664,38006,-509,524,383,1,96,101.98
2022-07-02 03:00:00,1275,1196,0,0,36417,35796,-1137,496,601,0,95,96.8
2022-07-02 04:00:00,1300,1247,0,0,35305,34717,480,1848,1220,0,97,131.62
2022-07-02 05:00:00,1368,1354,36,35,35232,34580,-51,932,1830,1,96,143.75
2022-07-02 06:00:00,1415,1464,282,273,35405,34752,1356,1402,540,0,94,120.71
2022-07-02 07:00:00,1419,1483,1227,1201,36273,35808,401,1400,2874,1,95,176.75
2022-07-02 08:00:00,1237,1338,3174,3190,38134,37734,278,1662,166,1,96,104.44
2022-07-02 09:00:00,997,1111,5587,5476,40572,40189,1479,614,2552,0,98,179.55
2022-07-02 10:00:00,991,1043,7725,7638,41772,41457,-72,1214,2038,1,96,148.86
2022-07-02 11:00:00,1165,1208,9186,9141,42458,42195,-1316,559,2627,1,96,152.08
2022-07-02 12:00:00,1206,1318,9839,9728,44379,44054,205,550,2379,0,96,158.8
2022-07-02 13:00:00,1157,1320,9915,9775,43859,43492,692,1507,2462,0,98,168.22
2022-07-02 14:00:00,1174,1213,9812,9622,42091,41586,431,1369,917,1,98,126.68
2022-07-02 15:00:00,1229,1240,9493,9335,41111,40839,-1966,1698,2972,0,100,157.04
2022-07-02 16:00:00,1224,1281,8614,8405,39862,39684,-731,610,1846,1,102,142.6
2022-07-02 17:00:00,1229,1396,7045,6905,40522,40466,-1213,269,909,1,102,111.54
2022-07-02 18:00:00,1271,1471,4962,4903,41027,41005,-1280,1609,1971,1,102,138.77
2022-07-02 19:00:00,1344,1332,2670,2653,41594,41707,1998,226,784,1,101,142.3
2022-07-02 20:00:00,1495,1427,979,965,40535,40898,1757,1167,790,0,102,138.36
2022-07-02 21:00:00,1649,1763,228,230,39675,39770,-1743,1032,2570,0,102,148.57
2022-07-02 22:00:00,1911,2212,6,2,41615,41912,627,364,1483,1,103,145.67
2022-07-02 23:00:00,2035,2380,0,0,43193,43473,-214,1521,150,0,103,101.16
2022-07-03 00:00:00,1877,2251,0,0,40395,40399,1143,91,887,0,101,131.08
2022-07-03 01:00:00,1749,2114,0,0,37612,37597,1048,1564,1048,1,99,134.63
2022-07-03 02:00:00,1687,2162,0,0,36156,36429,-899,1416,1544,1,97,123.68
2022-07-03 03:00:00,1601,2057,0,0,33870,34013,-1385,510,2875,1,97,156.22
2022-07-03 04:00:00,1542,1931,0,0,32448,32511,694,1891,338,1,96,110.19
2022-07-03 05:00:00,1492,1785,44,47,31766,31800,1922,1198,2193,1,97,173.66
